"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26"
"1",0.000984501678131074,32.5214891714871,8.39020235426745,276.098086769208,33.1345049426539,10.256947263813,171.247479345863,49.2958354126372,5.26873428071437,44.1220650624932,28.283507587166,23.8248150091205,21.2232296594248,33.0527874318786,4.08731674777984,28.5519299480593,39.7599017315449,14.6442655312438,159.445847080219,79.197942586005,16.5813316179195,0.00181905280828302,106.944388760576,3.15118651988137,5.88442703977867,3.02897459177987
"2",16.9520118377754,0.000933305789218664,14.4469849864427,20.8971366389954,0.00105655354774488,39.2473551279652,346.957879569668,24.8192647153321,196.563639326327,48.8399365076124,12.1752549051423,23.4420870717122,12.181338316097,133.851375335922,9.383866434795,38.2380543551018,7.20653471907728,11.2070126736576,77.4797526545651,3.95275221521668,0.000906386936392447,37.5864526282058,38.7676235126168,625.797379582542,0.00225162703692151,0.00115901192059922
"3",9.38125938920613,0.000595952661632037,0.00102499681534488,6.67182414614802,2.02395369087702,60.981738943889,181.633283106471,5.70530959260906,21.8844327514997,30.0311856338211,10.3658424360466,261.952246578388,23.3347989766432,9.42182333544496,83.8875783258163,13.9522915100256,4.60165745952698,5.36709064887634,23.6614240456376,5.04797726670567,0.000578763909376149,181.336632595101,33.595611351395,4.61961131956719,25.8795525976852,6.66067458523267
"4",130.533620256406,6.88081294364124,19.7241934588723,0.00095101542222784,153.192696772511,12.8600799574914,155.094911589169,19.5179151930913,12.3860581483289,84.4616311979492,19.9471723728212,9.60151050719749,29.9357085764436,7.77024851289508,19.2174211912526,8.94954640568752,39.3557784134335,22.9510814483463,27.5952080076102,58.2834670472557,15.5921575584509,0.00171053559795158,74.100177272255,14.8159984512214,5.53338632020859,5.69655684644008
"5",12.3463492597237,0.00113289594081672,5.84550488426842,71.870474873711,0.00128250059018465,14.2921547768885,92.3683802576952,0.00120507746013639,11.0122774176585,138.330496895625,9.85264566717693,4.74254090399247,24.6439214446792,3.83801292296327,11.3906335050653,0.00221025586908098,0.0014579455138407,23.8064135016993,4.08908793982471,47.9805974783696,81.4163105761814,7.60407076724596,20.1677967040406,4.39090153382018,0.00273314401327894,0.00140686998342128
"6",4.08574369985991,10.1224664551645,46.4264878648371,8.39431775462661,5.72959472055031,0.000788277302446381,101.52682539752,10.7674109568364,7.28852588466543,18.5289209849766,4.89076375308873,160.082485408758,4.89320744121057,60.9649513329737,5.6542069362019,6.58290553910696,2.17113270301341,8.44091948050004,113.668020780551,4.76342649326164,1.63841823780549,154.758256063012,21.6907404300711,8.71841444030844,12.2103706063262,0.00069835747195777
"7",446.545150478604,624.865695950178,163.85154813985,240.829104092184,41.7471566927913,133.538033800401,0.000994284958682378,323.622151137707,1572.15564537056,216.406705248789,71.2704792244044,228.705516864305,234.715878865214,331.996803510388,123.593591406627,203.84945364623,88.3248531742603,73.8029976716729,1501.13348185963,117.137578910676,90.5290407038818,256.690470195458,1161.01383513874,719.943094938948,177.935187335691,45.7955513578492
"8",35.3675986954976,19.4718980432249,4.18628751241085,25.230587973622,27.5540760549111,13.6471973485017,137.025159009624,0.000863022240633732,10.5153299499849,14.1522965864935,0.00117600356562624,16.9819717514153,10.5893204412511,8.24583635971939,0.0013595765106345,0.00158288577756008,201.514187278317,12.1779156475874,20.4989452288282,10.3084633426073,7.0913550857431,0.00181523108363599,255.966810738585,15.7228302971109,11.7441283984236,0.00100753696383564
"9",45.4086232771261,465.385728777027,24.8067409274503,60.9997694236161,7.61961964173299,28.304284118624,932.367677134482,30.6841358715463,0.0010385138983033,27.9541522099457,16.7247848289986,36.2269084656187,20.9164267866694,219.338175418649,19.3355065099773,45.0226934889895,7.42455148649718,0.000962171208134306,190.882809743879,12.2170003250881,11.2056905099528,51.6313898632697,149.301194104023,268.326690130748,0.00231974471999121,17.911126526262
"10",57.3581723522698,26.6447594160749,40.7352168950476,81.0181444174273,281.524459122183,8.29973966122473,314.178096429827,15.7457822354123,35.1727716280766,0.000956324782108963,25.7473263337757,33.0490584102808,103.040764320822,0.0011144053704387,19.8443049654086,46.207429813054,11.4298839691685,44.4370489750819,64.1146054474972,71.0513921026335,48.8773771599501,66.2375359617509,40.9914478810099,22.9489577743311,14.2847217294198,22.0589322681207
"11",2.90695048147862,14.4039914870825,0.00137632533150857,2.98622084876898,5.43537051598942,13.4603631684312,105.633891811254,5.10724326089059,5.18568598182603,9.30569829867989,0.00115990372795753,23.4492769287358,20.888699006288,2.71098280462357,160.91562058712,14.0509404153947,0.00102982071645777,2.40223927397141,11.5533191929948,125.397161531777,4.66284822067065,0.00179038003162223,9.49702379316719,3.10151601724966,28.9583694920376,2.9812304517605
"12",12.4860626119692,8.24915506087344,405.539436601311,17.9571674921358,4.66924889256285,147.42964933453,224.859967356507,2.19368577264521,11.1368941899135,41.3025895776028,8.96772586741199,0.000959241657940925,29.9073554155655,58.997956686156,79.4847695445982,24.140888935188,7.96199689265353,4.12728186115944,104.211090712315,2.91141323644051,2.00280724437346,86.1293406766459,36.7128339536345,26.6435382578012,4.9753309101324,0.000853674215609778
"13",15.2941407209113,3.15761416975523,39.8264173661706,11.7834003818912,14.2983724820023,13.2783923671177,394.347537750985,10.0763967634206,40.9246450769415,79.5590853073939,9.15378381113774,17.6245835350593,0.00152639292215537,14.2631093202503,31.7480400999174,30.8021902080583,0.00135453141145386,254.8812162434,22.7942594813385,40.1195402894109,12.2661629947879,77.7117380074185,59.3346783362767,24.4766926981754,99.0318540246199,137.243267639226
"14",17.1538804509616,89.7198826981287,16.2433590449874,11.7477693012728,0.000890946033500092,115.834605902773,318.547295336657,7.53444553747044,68.8515113687987,13.7282039327237,3.42228909827999,9.88385043904506,20.5439943457931,0.000888748750268645,7.91300980136786,4.6063574114094,9.11543982358516,7.08779278884553,176.121333531638,9.99955633599277,4.58590204454156,128.540972234982,28.0209126068538,24.4026791721527,11.3921997521957,0.000977344759895251
"15",7.47329239430819,6.17171618585327,146.249999842479,12.7951391552877,2.32890752675918,14.4184931844361,292.866795044047,2.18831397717751,15.5534717555498,37.8787521632655,128.222647695814,48.8015282957439,26.8507077099023,2.32316389104644,0.00114913233254915,60.2044346290543,2.6474999752628,0.000686195860953203,19.8011244668342,11.6171356136571,5.99370859004563,4.60277309795725,10.17303702142,5.3156589606455,79.4103608273667,5.10950266789298
"16",10.3490128978065,1.70931811680866,17.6394442606445,4.25248909831988,3.87008447049431,9.58402786196748,184.714985011864,1.81822589397215,7.38460891602041,22.0860984342485,9.91047522879623,23.8518849343931,23.962281999424,1.93026996431741,86.885967362695,0.00111161442214459,0.000733251422406672,13.6835108204813,21.2509578518793,2.41311084776112,0.000553339048184604,0.00127478374036899,39.4453314832463,15.4583579107,181.446279410782,23.3496042347448
"17",33.1180664266368,0.00101296672760401,5.22669535698211,56.7019522487327,10.3206070501735,4.25972552086815,161.247522221971,155.161016236859,16.4108491305789,17.6695324054943,4.40481860696182,8.48098394029395,8.81403898160335,3.43171799898342,0.00169746875113767,0.0019762765265594,0.00130360630925686,3.04089267563512,14.6248561056831,4.29013354757991,35.4150092094557,6.79909813783381,133.242493229234,0.00130869246906553,7.33143401998353,0.00125793767276029
"18",0.00103303811377628,5.11872228009081,8.80384361630294,9.55087462042468,14.4866887343491,3.58754000115968,121.725529634727,0.000907476232987538,13.8212139304576,54.5646813748511,7.41947473982192,7.14268301700258,144.752047200179,2.89019222805313,4.28882355137088,19.9730364531275,3.29369093664277,0.000853679739037201,15.3963136924282,3.61314963531342,2.48554281956151,0.00190873304095877,30.3744726560065,0.00110218054167776,12.3490645975675,6.35660917289361
"19",172.433683369696,57.4201597312639,81.6404847413582,34.2843524626356,2.60011131086774,367.023962381433,751.291213560598,26.8746004049277,121.552831785468,65.2894749648111,3.32917006526945,389.938222121221,49.9625024603076,165.996724646669,46.1862009906838,58.2532649717253,8.86741257706626,47.4984545930456,0.000921124445377479,9.72747265463163,31.2278511819274,46.2489387417164,97.6762037837874,89.020097381387,33.246668504693,11.4090194883648
"20",34.0183572439604,4.01337064119524,3.45135812864587,54.0831144662897,9.08671314022358,0.000937612091906156,120.760522788279,0.000711513200319596,4.33464846724936,62.228111780658,170.640564896071,5.60027146448222,43.6514896234401,2.26607579016248,16.8134131766504,7.83000070430487,0.00086081394164238,22.0880113175339,2.41431786976055,0.000944305230559405,5.84642262284533,13.4690015522675,7.93844050194242,0.000864172499545665,0.0016137286673691,12.4598616784065
"21",3.51293068743261,0.000967035234248341,0.00166323283583696,55.33379379213,107.284239415985,0.00135552483434799,64.7657516298655,0.0010286490770814,3.13334464020173,109.644166615367,0.00140169618518472,4.04821306952378,16.8287585741529,6.55222354019606,0.00162049951558464,16.9799864452524,7.4669771372745,0.00096766928296597,3.49042835381663,0.00136520124076653,0.000939143540604943,19.4724089584348,2.86919114505563,0.00124935172488366,0.0023330002923395,3.60269499154696
"22",5.08314485910721,2.09892278708927,119.13000354001,2.6108792104119,2.37609617636496,189.276936167188,273.674463386002,6.69796170193127,18.1355638545693,43.3922882587502,3.04234216031138,32.217286380272,35.5117265740613,95.5995252128935,31.655237734273,28.6646758032975,5.40228797912143,6.30089691601254,22.7276298186468,11.8525236381265,4.07676930046005,0.00156534504312568,48.436101086351,0.000903894264165,0.00168790384688292,13.0325803115953
"23",250.642406428533,55.1972264252844,18.9870722774687,115.578671077499,6.24862998590576,27.0801135210609,688.453170938942,397.298551414998,104.327768363467,77.5608623403944,12.0010738450347,42.3623218080883,36.0212106773435,6.23321938933617,9.2496194053689,16.1532920987683,176.402017105405,13.80835429388,83.0122994073228,19.481017685266,32.1631209416524,12.3495783614211,0.000909833522791016,46.3524863837419,46.6077132342695,3.42729275602566
"24",33.8022009342401,558.301695199834,26.1883579514671,22.0970665323019,8.61856722225463,35.5722590458849,384.259740667751,26.9942464424494,92.2764754539212,44.2665975215088,0.00122613024219024,21.2469857184583,22.0813718882682,34.3892472040926,8.50516745860063,14.8532007952641,13.0634392567014,10.1575955031376,76.3310874361989,0.00119420638057803,4.92908081964245,11.3556274484148,55.2159915656027,0.00109286730548568,24.4894342472579,0.00105048281960399
"25",6.74494250726492,0.000618913156170801,22.3542323958576,2.30962401633314,2.10193132342728,2.60265228333584,150.184026743165,1.97504007405734,22.0591242919915,37.7857141789322,24.2217251652347,2.59090076449833,56.5455978253175,4.19349492922193,105.788021255935,105.051316395029,0.000796491210698217,9.28978431456307,6.70173728631877,13.1061565102309,5.40955949695584,12.462555302942,12.8541966109103,4.7975928394142,0.00149314577498469,66.8671649389219
"26",0.000622070565984438,1.54118537517137,5.30146168684157,1.91710189635225,1.74470671314815,2.16032981673367,86.2648256430709,4.91814214509042,1.66456014694027,20.9093381419608,0.000744638038867782,2.15057547624834,119.201616001023,1.74040385454567,5.16525161739859,33.0750185245999,1.98338101741994,10.7953711081504,0.000618085847624199,6.5272539569996,0.000498911256007484,0.00114939287066765,10.6696174462131,1.99111939114861,172.274468976315,0.000637966049395306
